2023_RGB_8cm_W40A_11: left=-49906.68499999959, bottom=-3802797.52, right=-48999.96499999959, top=-3802000.0
2023_RGB_8cm_W40A_12: left=-49000.0, bottom=-3803000.0, right=-48000.0, top=-3802000.0
2023_RGB_8cm_W40A_13: left=-48000.0, bottom=-3803000.0, right=-47000.0, top=-3802000.0
2023_RGB_8cm_W40A_14: left=-47000.0, bottom=-3802999.9984, right=-46294.0, top=-3802378.9584
2023_RGB_8cm_W40A_17: left=-48744.71160000004, bottom=-3803650.64, right=-47999.99160000004, top=-3803000.0
2023_RGB_8cm_W40A_18: left=-48000.0, bottom=-3803493.76, right=-47000.0, top=-3803000.0
2023_RGB_8cm_W40A_19: left=-47000.0, bottom=-3803620.16, right=-46054.96, top=-3803000.0
2023_RGB_8cm_W40C_1: left=-50000.0, bottom=-3706000.0, right=-49000.0, top=-3705000.0
2023_RGB_8cm_W40C_2: left=-49000.0, bottom=-3706000.0, right=-48000.0, top=-3705000.0
2023_RGB_8cm_W40C_3: left=-48000.0, bottom=-3706000.0, right=-47000.0, top=-3705000.0
2023_RGB_8cm_W40C_6: left=-50000.0, bottom=-3707000.0, right=-49000.0, top=-3706000.0
2023_RGB_8cm_W40C_7: left=-49000.0, bottom=-3707000.0, right=-48000.0, top=-3706000.0
2023_RGB_8cm_W40C_8: left=-48000.0, bottom=-3707000.0, right=-47000.0, top=-3706000.0
2023_RGB_8cm_W40C_9: left=-47000.0, bottom=-3707000.0, right=-46000.0, top=-3706000.0
2023_RGB_8cm_W40C_10: left=-46000.0, bottom=-3707000.0, right=-45000.0, top=-3706000.0
2023_RGB_8cm_W40C_11: left=-50000.0, bottom=-3708000.0, right=-49000.0, top=-3707000.0
2023_RGB_8cm_W40C_12: left=-49000.0, bottom=-3708000.0, right=-48000.0, top=-3707000.0
2023_RGB_8cm_W40C_13: left=-48000.0, bottom=-3708000.0, right=-47000.0, top=-3707000.0
2023_RGB_8cm_W40C_14: left=-47000.0, bottom=-3708000.0, right=-46000.0, top=-3707000.0
2023_RGB_8cm_W40C_15: left=-46000.0, bottom=-3708000.0, right=-45000.0, top=-3707000.0
2023_RGB_8cm_W40C_16: left=-50000.0, bottom=-3709000.0, right=-49000.0, top=-3708000.0
2023_RGB_8cm_W40C_17: left=-49000.0, bottom=-3709000.0, right=-48000.0, top=-3708000.0
2023_RGB_8cm_W40C_18: left=-48000.0, bottom=-3709000.0, right=-47000.0, top=-3708000.0
2023_RGB_8cm_W40C_19: left=-47000.0, bottom=-3709000.0, right=-46000.0, top=-3708000.0
2023_RGB_8cm_W40C_20: left=-46000.0, bottom=-3709000.0, right=-45000.0, top=-3708000.0
2023_RGB_8cm_W40C_21: left=-50000.0, bottom=-3710000.0, right=-49000.0, top=-3709000.0
2023_RGB_8cm_W40C_22: left=-49000.0, bottom=-3710000.0, right=-48000.0, top=-3709000.0
2023_RGB_8cm_W40C_23: left=-48000.0, bottom=-3710000.0, right=-47000.0, top=-3709000.0
2023_RGB_8cm_W40C_24: left=-47000.0, bottom=-3710000.0, right=-46000.0, top=-3709000.0
2023_RGB_8cm_W40C_25: left=-46000.0, bottom=-3710000.0, right=-45000.0, top=-3709000.0
2023_RGB_8cm_W40D_11: left=-45000.0, bottom=-3708000.0, right=-44000.0, top=-3707000.0
2023_RGB_8cm_W40D_16: left=-45000.0, bottom=-3709000.0, right=-44000.0, top=-3708000.0
2023_RGB_8cm_W40D_21: left=-45000.0, bottom=-3710000.0, right=-44000.0, top=-3709000.0
2023_RGB_8cm_W41A_1: left=-50000.0, bottom=-3711000.0, right=-49000.0, top=-3710000.0
2023_RGB_8cm_W41A_2: left=-49000.0, bottom=-3711000.0, right=-48000.0, top=-3710000.0
2023_RGB_8cm_W41A_3: left=-48000.0, bottom=-3711000.0, right=-47000.0, top=-3710000.0
2023_RGB_8cm_W41A_4: left=-47000.0, bottom=-3711000.0, right=-46000.0, top=-3710000.0
2023_RGB_8cm_W41A_5: left=-46000.0, bottom=-3711000.0, right=-45000.0, top=-3710000.0
2023_RGB_8cm_W41A_6: left=-50000.0, bottom=-3712000.0, right=-49000.0, top=-3711000.0
2023_RGB_8cm_W41A_7: left=-49000.0, bottom=-3712000.0, right=-48000.0, top=-3711000.0
2023_RGB_8cm_W41A_8: left=-48000.0, bottom=-3712000.0, right=-47000.0, top=-3711000.0
2023_RGB_8cm_W41A_9: left=-47000.0, bottom=-3712000.0, right=-46000.0, top=-3711000.0
2023_RGB_8cm_W41A_10: left=-46000.0, bottom=-3712000.0, right=-45000.0, top=-3711000.0
2023_RGB_8cm_W41A_11: left=-50000.0, bottom=-3713000.0, right=-49000.0, top=-3712000.0
2023_RGB_8cm_W41A_12: left=-49000.0, bottom=-3713000.0, right=-48000.0, top=-3712000.0
2023_RGB_8cm_W41A_13: left=-48000.0, bottom=-3713000.0, right=-47000.0, top=-3712000.0
2023_RGB_8cm_W41A_14: left=-47000.0, bottom=-3713000.0, right=-46000.0, top=-3712000.0
2023_RGB_8cm_W41A_15: left=-46000.0, bottom=-3713000.0, right=-45000.0, top=-3712000.0
2023_RGB_8cm_W41A_16: left=-50000.0, bottom=-3714000.0, right=-49000.0, top=-3713000.0
2023_RGB_8cm_W41A_17: left=-49000.0, bottom=-3714000.0, right=-48000.0, top=-3713000.0
2023_RGB_8cm_W41A_18: left=-48000.0, bottom=-3714000.0, right=-47000.0, top=-3713000.0
2023_RGB_8cm_W41A_19: left=-47000.0, bottom=-3714000.0, right=-46000.0, top=-3713000.0
2023_RGB_8cm_W41A_20: left=-46000.0, bottom=-3714000.0, right=-45000.0, top=-3713000.0
2023_RGB_8cm_W41A_21: left=-50000.0, bottom=-3715000.0, right=-49000.0, top=-3714000.0
2023_RGB_8cm_W41A_22: left=-49000.0, bottom=-3715000.0, right=-48000.0, top=-3714000.0
2023_RGB_8cm_W41A_23: left=-48000.0, bottom=-3715000.0, right=-47000.0, top=-3714000.0
2023_RGB_8cm_W41A_24: left=-47000.0, bottom=-3715000.0, right=-46000.0, top=-3714000.0
2023_RGB_8cm_W41A_25: left=-46000.0, bottom=-3715000.0, right=-45000.0, top=-3714000.0
2023_RGB_8cm_W41B_1: left=-45000.0, bottom=-3711000.0, right=-44000.0, top=-3710000.0
2023_RGB_8cm_W41B_4: left=-42000.0, bottom=-3711000.0, right=-41000.0, top=-3710000.0
2023_RGB_8cm_W41B_5: left=-41000.0, bottom=-3711000.0, right=-40000.0, top=-3710000.0
2023_RGB_8cm_W41B_6: left=-45000.0, bottom=-3712000.0, right=-44000.0, top=-3711000.0
2023_RGB_8cm_W41B_7: left=-44000.0, bottom=-3712000.0, right=-43000.0, top=-3711000.0
2023_RGB_8cm_W41B_8: left=-43000.0, bottom=-3712000.0, right=-42000.0, top=-3711000.0
2023_RGB_8cm_W41B_9: left=-42000.0, bottom=-3712000.0, right=-41000.0, top=-3711000.0
2023_RGB_8cm_W41B_10: left=-41000.0, bottom=-3712000.0, right=-40000.0, top=-3711000.0
2023_RGB_8cm_W41B_11: left=-45000.0, bottom=-3713000.0, right=-44000.0, top=-3712000.0
2023_RGB_8cm_W41B_12: left=-44000.0, bottom=-3713000.0, right=-43000.0, top=-3712000.0
2023_RGB_8cm_W41B_13: left=-43000.0, bottom=-3713000.0, right=-42000.0, top=-3712000.0
2023_RGB_8cm_W41B_14: left=-42000.0, bottom=-3713000.0, right=-41000.0, top=-3712000.0
2023_RGB_8cm_W41B_15: left=-41000.0, bottom=-3713000.0, right=-40000.0, top=-3712000.0
2023_RGB_8cm_W41B_16: left=-45000.0, bottom=-3714000.0, right=-44000.0, top=-3713000.0
2023_RGB_8cm_W41B_17: left=-44000.0, bottom=-3714000.0, right=-43000.0, top=-3713000.0
2023_RGB_8cm_W41B_18: left=-43000.0, bottom=-3714000.0, right=-42000.0, top=-3713000.0
2023_RGB_8cm_W41B_19: left=-42000.0, bottom=-3714000.0, right=-41000.0, top=-3713000.0
2023_RGB_8cm_W41B_20: left=-41000.0, bottom=-3714000.0, right=-40000.0, top=-3713000.0
2023_RGB_8cm_W41B_21: left=-45000.0, bottom=-3715000.0, right=-44000.0, top=-3714000.0
2023_RGB_8cm_W41B_22: left=-44000.0, bottom=-3715000.0, right=-43000.0, top=-3714000.0
2023_RGB_8cm_W41B_23: left=-43000.0, bottom=-3715000.0, right=-42000.0, top=-3714000.0
2023_RGB_8cm_W41B_24: left=-42000.0, bottom=-3715000.0, right=-41000.0, top=-3714000.0
2023_RGB_8cm_W41B_25: left=-41000.0, bottom=-3715000.0, right=-40000.0, top=-3714000.0
2023_RGB_8cm_W41C_1: left=-50000.0, bottom=-3716000.0, right=-49000.0, top=-3715000.0
2023_RGB_8cm_W41C_2: left=-49000.0, bottom=-3716000.0, right=-48000.0, top=-3715000.0
2023_RGB_8cm_W41C_3: left=-48000.0, bottom=-3716000.0, right=-47000.0, top=-3715000.0
2023_RGB_8cm_W41C_4: left=-47000.0, bottom=-3716000.0, right=-46000.0, top=-3715000.0
2023_RGB_8cm_W41C_5: left=-46000.0, bottom=-3716000.0, right=-45000.0, top=-3715000.0
2023_RGB_8cm_W41C_6: left=-50000.0, bottom=-3717000.0, right=-49000.0, top=-3716000.0
2023_RGB_8cm_W41C_7: left=-49000.0, bottom=-3717000.0, right=-48000.0, top=-3716000.0
2023_RGB_8cm_W41C_8: left=-48000.0, bottom=-3717000.0, right=-47000.0, top=-3716000.0
2023_RGB_8cm_W41C_9: left=-47000.0, bottom=-3717000.0, right=-46000.0, top=-3716000.0
2023_RGB_8cm_W41C_10: left=-46000.0, bottom=-3717000.0, right=-45000.0, top=-3716000.0
2023_RGB_8cm_W41C_11: left=-50000.0, bottom=-3718000.0, right=-49000.0, top=-3717000.0
2023_RGB_8cm_W41C_12: left=-49000.0, bottom=-3718000.0, right=-48000.0, top=-3717000.0
2023_RGB_8cm_W41C_13: left=-48000.0, bottom=-3718000.0, right=-47000.0, top=-3717000.0
2023_RGB_8cm_W41C_14: left=-47000.0, bottom=-3718000.0, right=-46000.0, top=-3717000.0
2023_RGB_8cm_W41C_15: left=-46000.0, bottom=-3718000.0, right=-45000.0, top=-3717000.0
2023_RGB_8cm_W41C_16: left=-50000.0, bottom=-3719000.0, right=-49000.0, top=-3718000.0
2023_RGB_8cm_W41C_17: left=-49000.0, bottom=-3719000.0, right=-48000.0, top=-3718000.0
2023_RGB_8cm_W41C_18: left=-48000.0, bottom=-3719000.0, right=-47000.0, top=-3718000.0
2023_RGB_8cm_W41C_19: left=-47000.0, bottom=-3719000.0, right=-46000.0, top=-3718000.0
2023_RGB_8cm_W41C_20: left=-46000.0, bottom=-3719000.0, right=-45000.0, top=-3718000.0
2023_RGB_8cm_W41C_21: left=-50000.0, bottom=-3720000.0, right=-49000.0, top=-3719000.0
2023_RGB_8cm_W41C_22: left=-49000.0, bottom=-3720000.0, right=-48000.0, top=-3719000.0
2023_RGB_8cm_W41C_23: left=-48000.0, bottom=-3720000.0, right=-47000.0, top=-3719000.0
2023_RGB_8cm_W41C_24: left=-47000.0, bottom=-3720000.0, right=-46000.0, top=-3719000.0
2023_RGB_8cm_W41C_25: left=-46000.0, bottom=-3720000.0, right=-45000.0, top=-3719000.0
2023_RGB_8cm_W41D_1: left=-45000.0, bottom=-3716000.0, right=-44000.0, top=-3715000.0
2023_RGB_8cm_W41D_2: left=-44000.0, bottom=-3716000.0, right=-43000.0, top=-3715000.0
2023_RGB_8cm_W41D_3: left=-43000.0, bottom=-3716000.0, right=-42000.0, top=-3715000.0
2023_RGB_8cm_W41D_4: left=-42000.0, bottom=-3716000.0, right=-41000.0, top=-3715000.0
2023_RGB_8cm_W41D_5: left=-41000.0, bottom=-3716000.0, right=-40000.0, top=-3715000.0
2023_RGB_8cm_W41D_6: left=-45000.0, bottom=-3717000.0, right=-44000.0, top=-3716000.0
2023_RGB_8cm_W41D_7: left=-44000.0, bottom=-3717000.0, right=-43000.0, top=-3716000.0
2023_RGB_8cm_W41D_8: left=-43000.0, bottom=-3717000.0, right=-42000.0, top=-3716000.0
2023_RGB_8cm_W41D_9: left=-42000.0, bottom=-3717000.0, right=-41000.0, top=-3716000.0
2023_RGB_8cm_W41D_10: left=-41000.0, bottom=-3717000.0, right=-40000.0, top=-3716000.0
2023_RGB_8cm_W41D_11: left=-45000.0, bottom=-3718000.0, right=-44000.0, top=-3717000.0
2023_RGB_8cm_W41D_12: left=-44000.0, bottom=-3718000.0, right=-43000.0, top=-3717000.0
2023_RGB_8cm_W41D_13: left=-43000.0, bottom=-3718000.0, right=-42000.0, top=-3717000.0
2023_RGB_8cm_W41D_14: left=-42000.0, bottom=-3718000.0, right=-41000.0, top=-3717000.0
2023_RGB_8cm_W41D_15: left=-41000.0, bottom=-3718000.0, right=-40000.0, top=-3717000.0
2023_RGB_8cm_W41D_16: left=-45000.0, bottom=-3719000.0, right=-44000.0, top=-3718000.0
2023_RGB_8cm_W41D_17: left=-44000.0, bottom=-3719000.0, right=-43000.0, top=-3718000.0
2023_RGB_8cm_W41D_18: left=-43000.0, bottom=-3719000.0, right=-42000.0, top=-3718000.0
2023_RGB_8cm_W41D_19: left=-42000.0, bottom=-3719000.0, right=-41000.0, top=-3718000.0
2023_RGB_8cm_W41D_20: left=-41000.0, bottom=-3719000.0, right=-40000.0, top=-3718000.0
2023_RGB_8cm_W41D_21: left=-45000.0, bottom=-3720000.0, right=-44000.0, top=-3719000.0
2023_RGB_8cm_W41D_22: left=-44000.0, bottom=-3720000.0, right=-43000.0, top=-3719000.0
2023_RGB_8cm_W41D_23: left=-43000.0, bottom=-3720000.0, right=-42000.0, top=-3719000.0
2023_RGB_8cm_W41D_24: left=-42000.0, bottom=-3720000.0, right=-41000.0, top=-3719000.0
2023_RGB_8cm_W41D_25: left=-41000.0, bottom=-3720000.0, right=-40000.0, top=-3719000.0
2023_RGB_8cm_W42A_1: left=-50000.0, bottom=-3721000.0, right=-49000.0, top=-3720000.0
2023_RGB_8cm_W42A_2: left=-49000.0, bottom=-3721000.0, right=-48000.0, top=-3720000.0
2023_RGB_8cm_W42A_3: left=-48000.0, bottom=-3721000.0, right=-47000.0, top=-3720000.0
2023_RGB_8cm_W42A_4: left=-47000.0, bottom=-3721000.0, right=-46000.0, top=-3720000.0
2023_RGB_8cm_W42A_5: left=-46000.0, bottom=-3721000.0, right=-45000.0, top=-3720000.0
2023_RGB_8cm_W42A_6: left=-50000.0, bottom=-3722000.0, right=-49000.0, top=-3721000.0
2023_RGB_8cm_W42A_7: left=-49000.0, bottom=-3722000.0, right=-48000.0, top=-3721000.0
2023_RGB_8cm_W42A_8: left=-48000.0, bottom=-3722000.0, right=-47000.0, top=-3721000.0
2023_RGB_8cm_W42A_9: left=-47000.0, bottom=-3722000.0, right=-46000.0, top=-3721000.0
2023_RGB_8cm_W42A_10: left=-46000.0, bottom=-3722000.0, right=-45000.0, top=-3721000.0
2023_RGB_8cm_W42A_11: left=-50000.0, bottom=-3723000.0, right=-49000.0, top=-3722000.0
2023_RGB_8cm_W42A_12: left=-49000.0, bottom=-3723000.0, right=-48000.0, top=-3722000.0
2023_RGB_8cm_W42A_13: left=-48000.0, bottom=-3723000.0, right=-47000.0, top=-3722000.0
2023_RGB_8cm_W42A_14: left=-47000.0, bottom=-3723000.0, right=-46000.0, top=-3722000.0
2023_RGB_8cm_W42A_15: left=-46000.0, bottom=-3723000.0, right=-45000.0, top=-3722000.0
2023_RGB_8cm_W42A_16: left=-50000.0, bottom=-3724000.0, right=-49000.0, top=-3723000.0
2023_RGB_8cm_W42A_17: left=-49000.0, bottom=-3724000.0, right=-48000.0, top=-3723000.0
2023_RGB_8cm_W42A_18: left=-48000.0, bottom=-3724000.0, right=-47000.0, top=-3723000.0
2023_RGB_8cm_W42A_19: left=-47000.0, bottom=-3724000.0, right=-46000.0, top=-3723000.0
2023_RGB_8cm_W42A_20: left=-46000.0, bottom=-3724000.0, right=-45000.0, top=-3723000.0
2023_RGB_8cm_W42A_21: left=-50000.0, bottom=-3725000.0, right=-49000.0, top=-3724000.0
2023_RGB_8cm_W42A_22: left=-49000.0, bottom=-3725000.0, right=-48000.0, top=-3724000.0
2023_RGB_8cm_W42A_23: left=-48000.0, bottom=-3725000.0, right=-47000.0, top=-3724000.0
2023_RGB_8cm_W42A_24: left=-47000.0, bottom=-3725000.0, right=-46000.0, top=-3724000.0
2023_RGB_8cm_W42A_25: left=-46000.0, bottom=-3725000.0, right=-45000.0, top=-3724000.0
2023_RGB_8cm_W42B_1: left=-45000.0, bottom=-3721000.0, right=-44000.0, top=-3720000.0
2023_RGB_8cm_W42B_2: left=-44000.0, bottom=-3721000.0, right=-43000.0, top=-3720000.0
2023_RGB_8cm_W42B_3: left=-43000.0, bottom=-3721000.0, right=-42000.0, top=-3720000.0
2023_RGB_8cm_W42B_4: left=-42000.0, bottom=-3721000.0, right=-41000.0, top=-3720000.0
2023_RGB_8cm_W42B_5: left=-41000.0, bottom=-3721000.0, right=-40000.0, top=-3720000.0
2023_RGB_8cm_W42B_6: left=-45000.0, bottom=-3722000.0, right=-44000.0, top=-3721000.0
2023_RGB_8cm_W42B_7: left=-44000.0, bottom=-3722000.0, right=-43000.0, top=-3721000.0
2023_RGB_8cm_W42B_8: left=-43000.0, bottom=-3722000.0, right=-42000.0, top=-3721000.0
2023_RGB_8cm_W42B_9: left=-42000.0, bottom=-3722000.0, right=-41000.0, top=-3721000.0
2023_RGB_8cm_W42B_10: left=-41000.0, bottom=-3722000.0, right=-40000.0, top=-3721000.0
2023_RGB_8cm_W42B_11: left=-45000.0, bottom=-3723000.0, right=-44000.0, top=-3722000.0
2023_RGB_8cm_W42B_12: left=-44000.0, bottom=-3723000.0, right=-43000.0, top=-3722000.0
2023_RGB_8cm_W42B_13: left=-43000.0, bottom=-3723000.0, right=-42000.0, top=-3722000.0
2023_RGB_8cm_W42B_14: left=-42000.0, bottom=-3723000.0, right=-41000.0, top=-3722000.0
2023_RGB_8cm_W42B_15: left=-41000.0, bottom=-3723000.0, right=-40000.0, top=-3722000.0
2023_RGB_8cm_W42B_16: left=-45000.0, bottom=-3724000.0, right=-44000.0, top=-3723000.0
2023_RGB_8cm_W42B_17: left=-44000.0, bottom=-3724000.0, right=-43000.0, top=-3723000.0
2023_RGB_8cm_W42B_18: left=-43000.0, bottom=-3724000.0, right=-42000.0, top=-3723000.0
2023_RGB_8cm_W42B_19: left=-42000.0, bottom=-3724000.0, right=-41000.0, top=-3723000.0
2023_RGB_8cm_W42B_20: left=-41000.0, bottom=-3724000.0, right=-40000.0, top=-3723000.0
2023_RGB_8cm_W42B_21: left=-45000.0, bottom=-3725000.0, right=-44000.0, top=-3724000.0
2023_RGB_8cm_W42B_22: left=-44000.0, bottom=-3725000.0, right=-43000.0, top=-3724000.0
2023_RGB_8cm_W42B_23: left=-43000.0, bottom=-3725000.0, right=-42000.0, top=-3724000.0
2023_RGB_8cm_W42B_24: left=-42000.0, bottom=-3725000.0, right=-41000.0, top=-3724000.0
2023_RGB_8cm_W42B_25: left=-41000.0, bottom=-3725000.0, right=-40000.0, top=-3724000.0
2023_RGB_8cm_W42C_1: left=-50000.0, bottom=-3726000.0, right=-49000.0, top=-3725000.0
2023_RGB_8cm_W42C_2: left=-49000.0, bottom=-3726000.0, right=-48000.0, top=-3725000.0
2023_RGB_8cm_W42C_3: left=-48000.0, bottom=-3726000.0, right=-47000.0, top=-3725000.0
2023_RGB_8cm_W42C_4: left=-47000.0, bottom=-3726000.0, right=-46000.0, top=-3725000.0
2023_RGB_8cm_W42C_5: left=-46000.0, bottom=-3726000.0, right=-45000.0, top=-3725000.0
2023_RGB_8cm_W42C_6: left=-50000.0, bottom=-3727000.0, right=-49000.0, top=-3726000.0
2023_RGB_8cm_W42C_7: left=-49000.0, bottom=-3727000.0, right=-48000.0, top=-3726000.0
2023_RGB_8cm_W42C_8: left=-48000.0, bottom=-3727000.0, right=-47000.0, top=-3726000.0
2023_RGB_8cm_W42C_9: left=-47000.0, bottom=-3727000.0, right=-46000.0, top=-3726000.0
2023_RGB_8cm_W42C_10: left=-46000.0, bottom=-3727000.0, right=-45000.0, top=-3726000.0
2023_RGB_8cm_W42C_11: left=-50000.0, bottom=-3728000.0, right=-49000.0, top=-3727000.0
2023_RGB_8cm_W42C_12: left=-49000.0, bottom=-3728000.0, right=-48000.0, top=-3727000.0
2023_RGB_8cm_W42C_13: left=-48000.0, bottom=-3728000.0, right=-47000.0, top=-3727000.0
2023_RGB_8cm_W42C_14: left=-47000.0, bottom=-3728000.0, right=-46000.0, top=-3727000.0
2023_RGB_8cm_W42C_15: left=-46000.0, bottom=-3728000.0, right=-45000.0, top=-3727000.0
2023_RGB_8cm_W42C_16: left=-50000.0, bottom=-3729000.0, right=-49000.0, top=-3728000.0
2023_RGB_8cm_W42C_17: left=-49000.0, bottom=-3729000.0, right=-48000.0, top=-3728000.0
2023_RGB_8cm_W42C_18: left=-48000.0, bottom=-3729000.0, right=-47000.0, top=-3728000.0
2023_RGB_8cm_W42C_19: left=-47000.0, bottom=-3729000.0, right=-46000.0, top=-3728000.0
2023_RGB_8cm_W42C_20: left=-46000.0, bottom=-3729000.0, right=-45000.0, top=-3728000.0
2023_RGB_8cm_W42C_21: left=-50000.0, bottom=-3730000.0, right=-49000.0, top=-3729000.0
2023_RGB_8cm_W42C_22: left=-49000.0, bottom=-3730000.0, right=-48000.0, top=-3729000.0
2023_RGB_8cm_W42C_23: left=-48000.0, bottom=-3730000.0, right=-47000.0, top=-3729000.0
2023_RGB_8cm_W42C_24: left=-47000.0, bottom=-3730000.0, right=-46000.0, top=-3729000.0
2023_RGB_8cm_W42C_25: left=-46000.0, bottom=-3730000.0, right=-45000.0, top=-3729000.0
2023_RGB_8cm_W42D_1: left=-45000.0, bottom=-3726000.0, right=-44000.0, top=-3725000.0
2023_RGB_8cm_W42D_2: left=-44000.0, bottom=-3726000.0, right=-43000.0, top=-3725000.0
2023_RGB_8cm_W42D_3: left=-43000.0, bottom=-3726000.0, right=-42000.0, top=-3725000.0
2023_RGB_8cm_W42D_4: left=-42000.0, bottom=-3726000.0, right=-41000.0, top=-3725000.0
2023_RGB_8cm_W42D_5: left=-41000.0, bottom=-3726000.0, right=-40000.0, top=-3725000.0
2023_RGB_8cm_W42D_6: left=-45000.0, bottom=-3727000.0, right=-44000.0, top=-3726000.0
2023_RGB_8cm_W42D_7: left=-44000.0, bottom=-3727000.0, right=-43000.0, top=-3726000.0
2023_RGB_8cm_W42D_8: left=-43000.0, bottom=-3727000.0, right=-42000.0, top=-3726000.0
2023_RGB_8cm_W42D_9: left=-42000.0, bottom=-3727000.0, right=-41000.0, top=-3726000.0
2023_RGB_8cm_W42D_10: left=-41000.0, bottom=-3727000.0, right=-40000.0, top=-3726000.0
2023_RGB_8cm_W42D_11: left=-45000.0, bottom=-3728000.0, right=-44000.0, top=-3727000.0
2023_RGB_8cm_W42D_12: left=-44000.0, bottom=-3728000.0, right=-43000.0, top=-3727000.0
2023_RGB_8cm_W42D_13: left=-43000.0, bottom=-3728000.0, right=-42000.0, top=-3727000.0
2023_RGB_8cm_W42D_14: left=-42000.0, bottom=-3728000.0, right=-41000.0, top=-3727000.0
2023_RGB_8cm_W42D_15: left=-41000.0, bottom=-3728000.0, right=-40000.0, top=-3727000.0
2023_RGB_8cm_W42D_16: left=-45000.0, bottom=-3729000.0, right=-44000.0, top=-3728000.0
2023_RGB_8cm_W42D_17: left=-44000.0, bottom=-3729000.0, right=-43000.0, top=-3728000.0
2023_RGB_8cm_W42D_18: left=-43000.0, bottom=-3729000.0, right=-42000.0, top=-3728000.0
2023_RGB_8cm_W42D_19: left=-42000.0, bottom=-3729000.0, right=-41000.0, top=-3728000.0
2023_RGB_8cm_W42D_20: left=-41000.0, bottom=-3729000.0, right=-40000.0, top=-3728000.0
2023_RGB_8cm_W42D_21: left=-45000.0, bottom=-3730000.0, right=-44000.0, top=-3729000.0
2023_RGB_8cm_W42D_22: left=-44000.0, bottom=-3730000.0, right=-43000.0, top=-3729000.0
2023_RGB_8cm_W42D_23: left=-43000.0, bottom=-3730000.0, right=-42000.0, top=-3729000.0
2023_RGB_8cm_W42D_24: left=-42000.0, bottom=-3730000.0, right=-41000.0, top=-3729000.0
2023_RGB_8cm_W42D_25: left=-41000.0, bottom=-3730000.0, right=-40000.0, top=-3729000.0
2023_RGB_8cm_W43A_1: left=-50000.0, bottom=-3731000.0, right=-49000.0, top=-3730000.0
2023_RGB_8cm_W43A_2: left=-49000.0, bottom=-3731000.0, right=-48000.0, top=-3730000.0
2023_RGB_8cm_W43A_3: left=-48000.0, bottom=-3731000.0, right=-47000.0, top=-3730000.0
2023_RGB_8cm_W43A_4: left=-47000.0, bottom=-3731000.0, right=-46000.0, top=-3730000.0
2023_RGB_8cm_W43A_5: left=-46000.0, bottom=-3731000.0, right=-45000.0, top=-3730000.0
2023_RGB_8cm_W43A_6: left=-50000.0, bottom=-3732000.0, right=-49000.0, top=-3731000.0
2023_RGB_8cm_W43A_7: left=-49000.0, bottom=-3732000.0, right=-48000.0, top=-3731000.0
2023_RGB_8cm_W43A_8: left=-48000.0, bottom=-3732000.0, right=-47000.0, top=-3731000.0
2023_RGB_8cm_W43A_9: left=-47000.0, bottom=-3732000.0, right=-46000.0, top=-3731000.0
2023_RGB_8cm_W43A_10: left=-46000.0, bottom=-3732000.0, right=-45000.0, top=-3731000.0
2023_RGB_8cm_W43A_11: left=-50000.0, bottom=-3733000.0, right=-49000.0, top=-3732000.0
2023_RGB_8cm_W43A_12: left=-49000.0, bottom=-3733000.0, right=-48000.0, top=-3732000.0
2023_RGB_8cm_W43A_13: left=-48000.0, bottom=-3733000.0, right=-47000.0, top=-3732000.0
2023_RGB_8cm_W43A_14: left=-47000.0, bottom=-3733000.0, right=-46000.0, top=-3732000.0
2023_RGB_8cm_W43A_15: left=-46000.0, bottom=-3733000.0, right=-45000.0, top=-3732000.0
2023_RGB_8cm_W43A_16: left=-50000.0, bottom=-3734000.0, right=-49000.0, top=-3733000.0
2023_RGB_8cm_W43A_17: left=-49000.0, bottom=-3734000.0, right=-48000.0, top=-3733000.0
2023_RGB_8cm_W43A_18: left=-48000.0, bottom=-3734000.0, right=-47000.0, top=-3733000.0
2023_RGB_8cm_W43A_19: left=-47000.0, bottom=-3734000.0, right=-46000.0, top=-3733000.0
2023_RGB_8cm_W43A_20: left=-46000.0, bottom=-3734000.0, right=-45000.0, top=-3733000.0
2023_RGB_8cm_W43A_21: left=-50000.0, bottom=-3735000.0, right=-49000.0, top=-3734000.0
2023_RGB_8cm_W43A_22: left=-49000.0, bottom=-3735000.0, right=-48000.0, top=-3734000.0
2023_RGB_8cm_W43A_23: left=-48000.0, bottom=-3735000.0, right=-47000.0, top=-3734000.0
2023_RGB_8cm_W43A_24: left=-47000.0, bottom=-3735000.0, right=-46000.0, top=-3734000.0
2023_RGB_8cm_W43A_25: left=-46000.0, bottom=-3735000.0, right=-45000.0, top=-3734000.0
2023_RGB_8cm_W43B_1: left=-45000.0, bottom=-3731000.0, right=-44000.0, top=-3730000.0
2023_RGB_8cm_W43B_2: left=-44000.0, bottom=-3731000.0, right=-43000.0, top=-3730000.0
2023_RGB_8cm_W43B_3: left=-43000.0, bottom=-3731000.0, right=-42000.0, top=-3730000.0
2023_RGB_8cm_W43B_4: left=-42000.0, bottom=-3731000.0, right=-41000.0, top=-3730000.0
2023_RGB_8cm_W43B_5: left=-41000.0, bottom=-3731000.0, right=-40000.0, top=-3730000.0
2023_RGB_8cm_W43B_6: left=-45000.0, bottom=-3732000.0, right=-44000.0, top=-3731000.0
2023_RGB_8cm_W43B_7: left=-44000.0, bottom=-3732000.0, right=-43000.0, top=-3731000.0
